reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation,reg_date,attendanceRate,studyHours,gender,email,No_prev_attempts,disability
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,87,63,56,77,86,2.99,2.68,16,Bachelor's Degree,2.66,B-,Medium Risk,23/09/2021,83,16.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout,24/09/2020,77,19.9,Male,80d3bd8e9dc65523b9bce6d8f47c2003aff73664323fbbe35ded57bf6e32985c,3,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation,11/09/2021,98,15.3,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,0,No
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,1,92,92,80,62,50,2.15,2.15,19,Diploma,1.87,C-,High Risk,04/02/2021,77.52,12.6,Female,cbe4097f049bd1b6512751f035db472bcbb48f2b9f126654084a39049b94c0d4,1,No
ddeff2f20b162068096db95b07152b666596227d47b5b568f7933f4c384deb4b,4,71,71,71,82,94,3.35,3.12,16,Diploma,3.35,B+,Low Risk,01/02/2020,82,19.9,Female,dfd4e8e2ea92fd027fe7e7c4765df8500fc50e215bbfeee015043930c78bceae,0,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation,15/02/2021,94,17.9,Male,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,1,No
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk,25/02/2021,73.53,7.8,Male,80d3bd8e9dc65523b9bce6d8f47c2003aff73664323fbbe35ded57bf6e32985c,3,Yes
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation,04/02/2021,76,10.3,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,3,No
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,80,78,73,93,61,2.15,2.4,14,Diploma,1.92,C-,High Risk,03/09/2020,71.7,6,Male,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,3,No
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,10,62,87,52,71,65,1.91,2.23,12,Bachelor's Degree,1.91,C-,Probation,14/09/2020,95,19.5,Male,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,3,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,8,86,75,87,83,54,1.98,1.99,19,Diploma,1.91,C-,Dropout,18/09/2021,94,10.7,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,1,No
8513b38edf70bab9df55674c2f65e1bb2d0cdf6848c1e9ff07e4bba08a8846da,8,50,92,55,79,77,2,2.08,17,Bachelor's Degree,2,C,Medium Risk,04/09/2021,89,22,Male,241eac5680e8c407ae08a6c388f5ea769bab3689f13d3babc2c5696e7afe6138,2,No
9d4401a091392befb695945ebbb70ae8f0fbabb165e49e0e1a2e87daa1962592,1,95,61,79,85,77,2.77,2.77,19,Bachelor's Degree,2.5,C+,Medium Risk,03/02/2020,84,21.3,Male,0b8be7f6f8d86266222846b56593d7cfb861e2d34e15675ef38998f2c7bc6215,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk,18/02/2021,75.29,19.3,Female,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,5,65,71,63,84,84,1.6,1.67,13,Diploma,1.6,D+,Dropout,20/02/2020,71,11.3,Female,80d3bd8e9dc65523b9bce6d8f47c2003aff73664323fbbe35ded57bf6e32985c,3,No
1e09b3ee699c163b7b1835236a806383ff5d30131a62393d0500973cbcb34b9f,1,87,62,86,63,59,3.46,3.46,13,Diploma,3.68,A-,Low Risk,28/02/2021,82,22.9,Male,b08852cf46c5c43c73bf2e8f1b7cae71a628c7dbba01fd486e8ffa59bca63c0e,3,No
d7ee5cccc92771f3a3e303486f99d7b31f95182932288e28666a570befdba59e,2,66,61,61,74,58,3.58,3.44,13,Bachelor's Degree,3.58,B+,Low Risk,01/09/2021,88,18.5,Male,1b4ae45d6e809de650316f159152b08e69438d39c7c20113d899136c53a4a1bb,0,Yes
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout,14/02/2021,74,14.5,Female,cbe4097f049bd1b6512751f035db472bcbb48f2b9f126654084a39049b94c0d4,1,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,7,74,59,87,71,94,4,3.69,14,Bachelor's Degree,4,A-,Low Risk,25/09/2021,82,17.9,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,4,83,73,84,72,58,1.54,1.87,13,Bachelor's Degree,1.5,D+,Dropout,24/02/2020,73,15.1,Male,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,2,Yes
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout,19/09/2020,73,8.9,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation,22/09/2020,98,15.3,Female,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,2,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,57,94,86,77,68,2.22,2.05,18,Bachelor's Degree,1.9,C-,High Risk,06/09/2021,75.58,11.8,Female,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,1,No
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout,09/09/2020,87,13.7,Female,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,1,No
81e0404b3af44576b799385a406d00d9888ee7557327fd501d4a57037b7d1da7,6,77,58,86,59,64,2.18,2.18,13,Bachelor's Degree,2.39,C+,Medium Risk,09/02/2021,79,16.5,Female,32b46c4f50eb12c1485704b7ca9efd5122a45b1bee346b2eea49c1333ae30811,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,94,91,74,87,92,1.46,1.83,19,Bachelor's Degree,1.46,D+,Dropout,05/09/2021,84,7.2,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,1,No
1fbaa568ebfc6a0e308e23c7fb2d3a2f839a7fd078984eb005a90a27f46f2885,3,59,73,88,87,83,2.79,2.67,17,Bachelor's Degree,3.14,B,Low Risk,06/02/2020,94,24.5,Male,eb884254ab2a80fee15e80bc8d63da2cdd37def04483c30f6676ba7e684c6e75,3,Yes
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,9,71,68,63,91,68,1.75,1.95,19,Bachelor's Degree,1.75,C-,Dropout,09/09/2021,83,19.2,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,0,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation,10/09/2021,76,13,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,1,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,53,57,86,89,83,1.95,2.06,18,Bachelor's Degree,1.56,D+,Probation,26/09/2021,81,16.6,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,0,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,76,85,62,84,91,1.98,2.32,13,Bachelor's Degree,1.86,C-,Probation,12/02/2020,75,12.5,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
85cbdc27003e710b3aba954e3b0456c958cfb8845e7478f65b239396e5702ccc,4,80,83,84,83,65,2.34,2.44,17,Bachelor's Degree,2.34,C+,Medium Risk,08/02/2021,98,17.6,Female,2c55148965aeb24e8c04658a4008d5db07f1f9406bd2d89f45396781f1c4e335,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,70,75,86,67,80,1.92,2.2,15,Bachelor's Degree,1.92,C-,Probation,20/09/2021,82,14,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,3,Yes
5506f6ffe79188b306aa5fe191c0e03bbc117688f6b5ccb5b6ce7d7f8206ac92,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk,15/09/2020,73.53,7.8,Male,0335edc239aa36121c2b7c3be707f507fa6d4682998c583061b69050af300031,1,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation,05/02/2020,98,15.3,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,0,No
a9f5ec680677f123f9e96c83ecdab8e2c6db1c1ec1d51e09108ad34572f93e53,5,52,89,73,75,53,3.54,3.48,16,Diploma,3.54,B+,Low Risk,01/02/2021,90,19.9,Female,42bf1a30b86487bccc011997efc3d61518f4cee60b66b2041d036374775df6ee,0,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,5,63,71,58,81,57,1.61,1.65,16,Diploma,1.61,D+,Dropout,11/09/2021,76,18.4,Female,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,1,Yes
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk,26/09/2021,77.98,16,Female,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,3,No
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,5,61,84,93,95,93,1.42,1.81,19,Bachelor's Degree,1.42,D+,Dropout,15/02/2021,86,16.8,Female,80d3bd8e9dc65523b9bce6d8f47c2003aff73664323fbbe35ded57bf6e32985c,3,No
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout,14/02/2021,90,11.6,Female,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,3,No
3c009e1367996421016a0f598aaef833728ffb9ee0ab11e21c5cad1850757261,4,64,86,60,93,57,2.98,2.6,18,Diploma,3.33,B+,Low Risk,10/09/2020,82,22.1,Male,585a1cd46122146a689d316dfd9235a1a5c4650db5d766234548b382d4cfd84c,0,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation,20/02/2021,76,13,Female,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,1,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,69,76,75,78,74,3.05,3.05,15,Bachelor's Degree,3.09,B,Low Risk,16/09/2020,70,22.3,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation,06/02/2021,84,15.1,Male,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,71,60,61,77,94,1.93,2.32,12,Bachelor's Degree,1.99,C-,Probation,11/09/2021,82,9.1,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,No
5506f6ffe79188b306aa5fe191c0e03bbc117688f6b5ccb5b6ce7d7f8206ac92,2,77,89,91,57,78,1.88,2.14,13,Bachelor's Degree,2,C,Probation,24/02/2021,80,10.8,Female,0335edc239aa36121c2b7c3be707f507fa6d4682998c583061b69050af300031,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,86,57,67,65,64,2.52,2.52,12,Bachelor's Degree,2.83,B-,Medium Risk,19/09/2021,80,17.1,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,Yes
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,76,85,62,84,91,1.98,2.32,13,Bachelor's Degree,1.86,C-,Probation,11/09/2020,75,12.5,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
39e35ca50811b1e44a39ef55557b56b93e33d6f3dc5914b7837d596afe5bb78a,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk,09/09/2021,71.3,19.3,Male,b9605c91c9791b9a5342818049a1aff00ab1fe8fb1c0aa40e8fa7c0e362cac9e,3,No
d1888448cf1880ed467fbab284fdf3100260e11fd5eb4f805bb09d64534ccf88,6,90,55,58,71,85,2.39,2.39,15,Bachelor's Degree,2.36,C+,Medium Risk,12/09/2021,78,18.9,Male,29558917957ec73f972c0bc424360117f8f36c93c483d2d81984dfb39d074deb,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,80,75,87,56,54,2.84,3.13,19,Bachelor's Degree,2.84,B-,Medium Risk,19/02/2020,91,19.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,8,66,76,84,57,85,1.94,2.04,12,Diploma,1.68,C-,Probation,19/09/2020,98,8.6,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,6,89,92,63,59,63,2.23,2.23,16,Bachelor's Degree,1.96,C-,High Risk,22/09/2020,70.5,9.4,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,70,73,81,68,91,2.07,1.89,16,Bachelor's Degree,2.07,C,Probation,24/02/2020,98,14,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,1,No
7d08f97215614d09341835f72bf81305d1fb483c743edc656aba9342373dc486,3,51,61,65,63,81,2.77,3.02,17,Bachelor's Degree,2.83,B-,Medium Risk,23/09/2021,80,20.4,Female,618dd6249ec47a15522bb3e772aeac72195fcb3dcaf266a3fee87878b053ec00,2,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation,15/09/2020,79,10.7,Female,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,3,No
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,9,74,79,80,88,50,1.37,1.74,18,Diploma,1.37,D+,Dropout,27/02/2021,75,15.3,Female,cbe4097f049bd1b6512751f035db472bcbb48f2b9f126654084a39049b94c0d4,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,59,57,82,90,73,2.24,2.46,14,Bachelor's Degree,1.99,C-,High Risk,27/02/2020,75.69,10.9,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,0,No
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,3,77,56,50,94,60,1.76,2.05,13,Diploma,1.68,C-,Probation,22/09/2021,94,17.9,Male,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,2,Yes
6230df151d6856817a33aa0c68766ccf1054bb7f40e445c78fb5849144679047,3,65,89,53,94,62,3.29,2.99,15,Bachelor's Degree,3.6,B+,Low Risk,05/09/2021,79,24.6,Male,a46988828938f0f24a4c1e1cbfc13581c1be600eb68c67c0e4e376a9ca58a2d0,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,70,73,81,68,91,2.07,1.89,16,Diploma,2.07,C,Probation,08/02/2021,98,14,Female,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,76,55,73,70,60,2.32,2.52,13,Bachelor's Degree,2.21,C,Medium Risk,22/02/2021,87,19.3,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,62,57,65,62,91,3.83,3.74,19,Bachelor's Degree,3.83,A-,Low Risk,23/09/2020,72,15.2,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,72,61,94,64,64,2.14,2.14,16,Bachelor's Degree,1.75,C-,High Risk,26/09/2021,77.75,13.2,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,76,88,77,56,80,2.24,2.01,16,Diploma,1.92,C-,High Risk,03/09/2021,78.2,15.5,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,No
6b941dddab030efee07902f8ce174176ee61e221a1486be80dc42a8548fe151e,5,75,88,80,82,78,2.54,2.81,13,Diploma,2.54,C+,Medium Risk,20/09/2021,84,21.6,Male,10ec96090585be3cc898ad5834693061b3a54db48dbddc722b60a202d8fa22ad,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,8,93,95,70,81,61,1.89,2.18,19,Bachelor's Degree,1.89,C-,Probation,19/09/2021,84,17,Female,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
5506f6ffe79188b306aa5fe191c0e03bbc117688f6b5ccb5b6ce7d7f8206ac92,2,82,70,92,70,50,1.98,2.1,14,Diploma,1.62,D+,Probation,18/09/2021,91,15.4,Female,0335edc239aa36121c2b7c3be707f507fa6d4682998c583061b69050af300031,2,No
acdc8ddfb2999951f410850019abe239bf34a46212f2791a119b354741bc1d65,1,89,64,51,70,88,3.21,3.21,16,Bachelor's Degree,2.97,B-,Medium Risk,18/09/2021,82,18.6,Female,2c30289e71fe2dc667e9353a9b15861f385fcc72f6225a3afb455a11343f43cc,0,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,8,91,74,92,54,65,1.9,2.19,14,Bachelor's Degree,2.12,C,Probation,26/02/2020,70,8.9,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,0,No
3779857e5e3b3eb138c9ebae1caa42dc220087f96578f6d365f6c4b8642d9ba7,8,53,50,64,61,78,2.03,2.37,13,Bachelor's Degree,2.03,C,Medium Risk,23/02/2021,73,24.8,Male,60ffa60d04d82b1b37fcaca34d4aa32c946fbdfa79ecd08ad372de3ea5af2b54,1,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,5,88,70,73,90,76,1.82,2.03,13,Bachelor's Degree,1.82,C-,Probation,04/02/2020,74,12.7,Female,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,3,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation,22/09/2020,94,17.9,Male,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,0,No
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,2,56,69,66,69,84,1.71,2.02,15,Bachelor's Degree,1.71,C-,Probation,06/02/2021,79,18.8,Male,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,2,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,9,52,70,53,53,78,1.78,2.14,14,Bachelor's Degree,1.68,C-,Probation,19/02/2020,71,7.8,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,81,55,95,57,79,3.39,3.39,12,Bachelor's Degree,3.63,B+,Low Risk,25/09/2021,75,19.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,85,69,73,93,72,2.04,2.32,12,Bachelor's Degree,1.67,C-,High Risk,26/02/2021,74.55,10.9,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,2,Yes
0d8f84d9c87f2528026e55a337f2f6c6cf51d1455998a58be97c1af51b6d8c5a,1,67,80,81,62,51,2.81,2.81,17,Bachelor's Degree,2.96,B-,Medium Risk,04/09/2021,81,21.6,Male,7433b3abf2bfd2c491f05c9736bf59bb54a2ac710bfd86d9901ddda091499d60,3,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,85,85,73,67,92,2.11,2.44,19,Bachelor's Degree,1.81,C-,High Risk,04/02/2020,75.28,10.6,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,71,81,73,56,87,3.43,3.55,14,Bachelor's Degree,3.41,B+,Low Risk,08/02/2021,74,20.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,68,93,57,52,92,2.11,2.11,17,Bachelor's Degree,1.94,C-,High Risk,15/09/2020,74.95,17.8,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,0,Yes
d37aa6ea913522704d6168fb9dfc328ca30a4ddc47e288d5b0d9aaf1b872e95b,2,80,75,89,60,50,2.62,2.88,15,Bachelor's Degree,2.3,C,Medium Risk,13/02/2021,82,19,Male,d33c71e991334336132905b3ebf576ac55415f3815c3cad1046f39810855869d,1,No
c68bc8cf505371c053a57c5459809c7609e9433ff02ae7932685131a4c979aab,2,69,79,57,84,93,2.72,2.74,15,Bachelor's Degree,2.46,C+,Medium Risk,25/09/2021,93,16.1,Female,e8a51a8694cbf17891a279714195372d25af4a70b029175a3854011d50c41f4c,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,50,66,72,70,88,2.37,2.37,13,Bachelor's Degree,2.33,C+,Medium Risk,12/09/2020,90,15.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,Yes
076e8b7bdc7ea17350de6ba7c977dc8aa206a611ff5de858d75d286aa4995b38,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk,16/02/2020,71.3,19.3,Male,8c3b3a76d2cd1b5a44ef25fdea7ba33d17ed197bf9a04552aa2245793a5d77b4,0,No
d52df0a8bde13e6b096a7b4e9cc97d757019da1b4adebcd067f54c363fdc2c02,1,62,82,86,95,66,3.02,3.02,15,Bachelor's Degree,2.76,B-,Medium Risk,10/02/2020,97,22.7,Female,be0c25ebed269d5b9c6a796d2a934793337269879790bfce2509a28f7bee9577,1,No
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,1,86,76,53,61,68,2.1,2.1,16,Bachelor's Degree,1.75,C-,High Risk,03/09/2021,79.17,14.3,Female,63bd76051996efbc82bedc4b65a4de7c6c6800c40f30c4003496fd13562313ec,0,Yes
62e6b77ce16cd2ab471a071de93928c238ff65f2e1d447b2b6a2b69b16e6fe50,2,64,66,54,92,72,2.71,3.03,13,Bachelor's Degree,2.42,C+,Medium Risk,27/02/2020,81,22.4,Male,496a06ff46d3166a6c5829f900eff7f78609aa36378deb31256a2d2c9253d441,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,65,78,70,66,80,3.54,3.33,16,Bachelor's Degree,3.54,B+,Low Risk,12/09/2020,83,17.8,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,3,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,65,93,52,52,85,1.78,2.12,13,Diploma,1.67,C-,Probation,11/02/2021,76,10.3,Male,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,2,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,67,72,58,88,68,2.16,1.94,19,Diploma,2.16,C,Probation,26/09/2021,98,15.3,Female,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,2,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,59,57,82,90,73,2.24,2.46,14,Bachelor's Degree,1.99,C-,High Risk,17/09/2020,75.69,10.9,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,0,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout,12/09/2021,63.69,7.6,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,1,No
